mysql> SELECT * FROM gmina;
+------+-----------------------------+
| id   | name                        |
| 1540 | gm. Kurów                   |
| 1541 | gm. K?oczew                 |
| 1542 | gm. Opatówek                |
| 1543 | gm. Mircze                  |
| 1544 | gm. Ku?lin                  |
| 1545 | gm. Ko?skowola              |
| 1546 | gm. Herby                   |
| 1547 | gm. Be??ec                  |
| 1548 | gm. Ryczywó?                |
| 1549 | gm. Po?ajewo                |
| 1550 | gm. Tarnów Opolski          |
| 1551 | gm. ?niadowo                |
| 1552 | gm. Unis?aw                 |
| 1553 | gm. Uchanie                 |
| 1554 | gm. ?aszczów                |
| 1555 | gm. Werbkowice              |
| 1556 | gm. ?odygowice              |
| 1557 | gm. Bia?o?liwie             |
| 1558 | gm. Boleszkowice            |
| 1559 | gm. I?ów                    |
| 1560 | gm. Grabowiec               |
| 1561 | gm. Krzeszów                |
| 1562 | gm. Zaniemy?l               |
| 1563 | gm. Ko?czyg?owy             |
| 1564 | gm. Ksi??ki                 |
| 1565 | gm. Cekcyn                  |
| 1566 | gm. Susiec                  |
| 1567 | gm. Wilga                   |
| 1568 | gm. Olszyna                 |
| 1569 | gm. Tuczno                  |
| 1570 | gm. Modliborzyce            |
| 1571 | gm. Siedlec                 |
| 1572 | gm. D?bnica Kaszubska       |
| 1573 | gm. Wi?sko                  |
| 1574 | gm. Gromadka                |
| 1575 | gm. Jasienica Rosielna      |
| 1576 | gm. Nowa Wie? Wielka        |
| 1577 | gm. ?wiecie nad Os?         |
| 1578 | gm. Goraj                   |
| 1579 | gm. Bra?sk                  |
| 1580 | gm. Czarny Dunajec          |
| 1581 | gm. Popów                   |
| 1582 | gm. ?agów                   |
| 1583 | gm. Go?a?cz                 |
| 1584 | m. Pszów                    |
| 1585 | m. Grajewo                  |
| 1586 | m. Gubin                    |
| 1587 | gm. Przelewice              |
| 1588 | gm. Morawica                |
| 1589 | m. Z?otoryja                |
| 1590 | m. ?widwin                  |
| 1591 | gm. Koniecpol               |
| 1592 | m. Józefów                  |
| 1593 | gm. Rytro                   |
| 1594 | gm. Chorzele                |
| 1595 | gm. Barciany                |
| 1596 | gm. Su?kowice               |
| 1597 | gm. Doruchów                |
| 1598 | gm. D?be Wielkie            |
| 1599 | gm. Goszczyn                |
| 1600 | gm. Medyka                  |
| 1601 | m. Raci??                   |
| 1602 | gm. Gowarczów               |
| 1603 | gm. ?erków                  |
| 1604 | gm. Rojewo                  |
| 1605 | gm. Lwówek ?l?ski           |
| 1606 | gm. Panki                   |
| 1607 | gm. Radoszyce               |
| 1608 | gm. Buk                     |
| 1609 | gm. Drezdenko               |
| 1610 | gm. Krzywi?                 |
| 1611 | m. Che?m?a                  |
| 1612 | gm. Cz?opa                  |
| 1613 | m. Pyskowice                |
| 1614 | gm. Miejska Górka           |
| 1615 | gm. Po?czyn-Zdrój           |
| 1616 | gm. Trzci?sko-Zdrój         |
| 1617 | gm. Luzino                  |
| 1618 | gm. Kiszkowo                |
| 1619 | gm. Piotrków Kujawski       |
| 1620 | gm. Rydzyna                 |
| 1621 | m. Mi?dzyrzec Podlaski      |
| 1622 | gm. Osiek                   |
| 1623 | gm. Zawonia                 |
| 1624 | gm. Chocianów               |
| 1625 | gm. Raszków                 |
| 1626 | gm. Kunice                  |
| 1627 | m. Siemiatycze              |
| 1628 | m. Golub-Dobrzy?            |
| 1629 | gm. Chociwel                |
| 1630 | gm. W?adys?awowo            |
| 1631 | gm. Pisz                    |
| 1632 | m. Stargard                 |
| 1633 | m. M?awa                    |
| 1634 | m. Kolno                    |
| 1635 | m. Lubartów                 |
| 1636 | gm. ?widnica                |
| 1637 | gm. Lubomierz               |
| 1638 | m. Ko?obrzeg                |
| 1639 | gm. Sicienko                |
| 1640 | gm. Karlino                 |
| 1641 | m. P?o?sk                   |
| 1642 | gm. Linia                   |
| 1643 | gm. Siennica                |
| 1644 | gm. Suchowola               |
| 1645 | gm. I?sko                   |
| 1646 | m. Lubawa                   |
| 1647 | gm. Warta Boles?awiecka     |
| 1648 | gm. Zawadzkie               |
| 1649 | gm. Legnickie Pole          |
| 1650 | gm. Wyrzysk                 |
| 1651 | m. Piastów                  |
| 1652 | gm. Filipów                 |
| 1653 | gm. Chrz?stowice            |
| 1654 | gm. Skalbmierz              |
| 1655 | gm. Morzeszczyn             |
| 1656 | gm. Chodecz                 |
| 1657 | gm. ?widwin                 |
| 1658 | gm. Zalesie                 |
| 1659 | gm. Jedwabne                |
| 1660 | gm. Wy?mierzyce             |
| 1661 | gm. Gryfów ?l?ski           |
| 1662 | gm. ?ososina Dolna          |
| 1663 | m. Turek                    |
| 1664 | gm. Izbicko                 |
| 1665 | gm. Stare Miasto            |
| 1666 | gm. Sk?pe                   |
| 1667 | gm. Dobra (Szczeci?ska)     |
| 1668 | gm. Lubrza                  |
| 1669 | gm. Nowogród                |
| 1670 | gm. Knyszyn                 |
| 1671 | m. Sejny                    |
| 1672 | m. Tomaszów Lubelski        |
| 1673 | gm. Rewal                   |
| 1674 | gm. Ko?cierzyna             |
| 1675 | gm. Czajków                 |
| 1676 | gm. Oty?                    |
| 1677 | gm. O?no Lubuskie           |
| 1678 | gm. Krapkowice              |
| 1679 | m. Kudowa-Zdrój             |
| 1680 | gm. Rozdra?ew               |
| 1681 | m. Mi?sk Mazowiecki         |
| 1682 | gm. Samborzec               |
| 1683 | gm. I??a                    |
| 1684 | m. S?upca                   |
| 1685 | gm. ?uromin                 |
| 1686 | m. Myszków                  |
| 1687 | m. Nowy Dwór Mazowiecki     |
| 1688 | m. Grybów                   |
| 1689 | m. Soko?ów Podlaski         |
| 1690 | m. Lubaczów                 |
| 1691 | gm. Bie?u?                  |
| 1692 | gm. Kro?cienko nad Dunajcem |
| 1693 | gm. Pniewy                  |
| 1694 | gm. Kamionka                |
| 1695 | gm. U???                    |
| 1696 | gm. Karczmiska              |
| 1697 | gm. Kra?nik                 |
| 1698 | gm. Sawin                   |
| 1699 | m. W?odawa                  |
| 1700 | gm. Rybno                   |
| 1701 | gm. Dziadkowice             |
| 1702 | gm. Stare Bogaczowice       |
| 1703 | gm. Torzym                  |
| 1704 | m. L?dziny                  |
| 1705 | gm. Mrozy                   |
| 1706 | gm. Ma?omice                |
| 1707 | gm. Wiele?                  |
| 1708 | gm. Szubin                  |
| 1709 | gm. Milejczyce              |
| 1710 | gm. Czerniewice             |
| 1711 | m. ?aziska Górne            |
| 1712 | m. Szczawno-Zdrój           |
| 1713 | m. Dzia?dowo                |
| 1714 | gm. Jastrowie               |
| 1715 | gm. Mor?g                   |
| 1716 | m. ?eba                     |
| 1717 | m. ?wieradów-Zdrój          |
| 1718 | m. Zambrów                  |
| 1719 | m. S?awków                  |
| 1720 | m. Radziejów                |
| 1721 | m. Kalety                   |
| 1722 | gm. Orneta                  |
| 1723 | gm. Rzepin                  |
| 1724 | m. Rawa Mazowiecka          |
| 1725 | gm. Szczebrzeszyn           |
| 1726 | m. ?ory                     |
| 1727 | m. Koby?ka                  |
| 1728 | m. Wysokie Mazowieckie      |
| 1729 | gm. ?azy                    |
| 1730 | gm. Kleszczele              |
| 1731 | gm. Ku?nia Raciborska       |
| 1732 | m. Wojkowice                |
| 1733 | m. Orzesze                  |
| 1734 | m. Miasteczko ?l?skie       |
| 1735 | m. Lipno                    |
| 1736 | gm. Rudnik nad Sanem        |
| 1737 | m. Aleksandrów Kujawski     |
| 1738 | m. Le?ajsk                  |
| 1739 | m. Czarnków                 |
| 1740 | m. Ciechocinek              |
| 1741 | gm. Nowogród Bobrza?ski     |
| 1742 | gm. St?porków               |
| 1743 | gm. Recz                    |
| 1744 | gm. K?ecko                  |
| 1745 | gm. Czerwie?sk              |
| 1746 | gm. Borek Wielkopolski      |
| 1747 | gm. Piwniczna-Zdrój         |
| 1748 | gm. Margonin                |
| 1749 | gm. Izbica Kujawska         |
| 1750 | gm. Stopnica                |
| 1751 | gm. Kaczory                 |
| 1752 | gm. Mrocza                  |
| 1753 | gm. Szczekociny             |
| 1754 | gm. Bia?a Rawska            |
| 1755 | gm. Lipsk                   |
| 1756 | gm. Lubawka                 |
| 1757 | gm. Lwówek                  |
| 1758 | gm. Mi?dzybórz              |
| 1759 | gm. Mordy                   |
| 1760 | gm. Sochocin                |
| 1761 | gm. Solec nad Wis??         |
| 1762 | gm. Sura?                   |
| 1763 | gm. W?chock                 |
| 1764 | gm. Zawichost               |
| 1765 | gm. Frombork                |
| 1766 | gm. Kowalewo Pomorskie      |
| 1767 | gm. ?asin                   |
| 1768 | gm. Tuliszków               |
| 1769 | gm. Krzy? Wielkopolski      |
| 1770 | gm. Przedecz                |
| 1771 | gm. Solec Kujawski          |
| 1772 | gm. Barwice                 |
| 1773 | gm. Milicz                  |
| 1774 | gm. Mi?os?aw                |
| 1775 | m. Nieszawa                 |
| 1776 | gm. Nadarzyn                |
| 1777 | gm. Perlejewo               |
| 1778 | gm. Drawsko Pomorskie       |
| 1779 | gm. Kalisz Pomorski         |
| 1780 | gm. Koszarawa               |
| 1781 | gm. Kowal                   |
| 1782 | gm. ?elazków                |
| 1783 | gm. Zbuczyn                 |
| 1784 | gm. Witkowo                 |
| 1785 | gm. Skórzec                 |
| 1786 | gm. Krzymów                 |
| 1787 | gm. Kiwity                  |
| 1788 | gm. Bircza                  |
| 1789 | gm. Rusinów                 |
| 1790 | gm. Jastrz?bia              |
| 1791 | gm. O?arowice               |
| 1792 | gm. Kruszwica               |
| 1793 | gm. Sobótka                 |
| 1794 | gm. Ma?dyty                 |
| 1795 | gm. Przyrów                 |
| 1796 | gm. Krynice                 |
| 1797 | gm. Sienno                  |
| 1798 | gm. Poraj                   |
| 1799 | gm. ?abiszyn                |
| 1800 | gm. Stronie ?l?skie         |
| 1801 | gm. Kowiesy                 |
| 1802 | gm. Kotu?                   |
| 1803 | gm. P?tnów                  |
| 1804 | gm. Nowy Tomy?l             |
| 1805 | gm. Szprotawa               |
| 1806 | gm. Opoczno                 |
| 1807 | gm. D?brówka                |
| 1808 | gm. Ksi??pol                |
| 1809 | gm. Tokarnia                |
| 1810 | gm. W?gierska Górka         |
| 1811 | gm. Przytyk                 |
| 1812 | gm. Siemi?tkowo             |
| 1813 | gm. Zwole?                  |
| 1814 | gm. B?dków                  |
| 1815 | gm. Chybie                  |
| 1816 | gm. Wiskitki                |
| 1817 | gm. Magnuszew               |
| 1818 | gm. Dobczyce                |
| 1819 | gm. G?owaczów               |
| 1820 | gm. Leszno                  |
| 1821 | gm. Gidle                   |
| 1822 | gm. Rzgów                   |
| 1823 | gm. S?upia                  |
| 1824 | gm. Sul?czyno               |
| 1825 | gm. Tomice                  |
| 1826 | gm. Paj?czno                |
| 1827 | gm. K?obuck                 |
| 1828 | gm. Promna                  |
| 1829 | gm. Pobiedziska             |
| 1830 | gm. S?dziszów               |
| 1831 | gm. Niedrzwica Du?a         |
| 1832 | gm. Czarno?y?y              |
| 1833 | gm. Kroczyce                |
| 1834 | gm. Teresin                 |
| 1835 | gm. D?browa Che?mi?ska      |
| 1836 | gm. Pra?mów                 |
| 1837 | gm. Kampinos                |
| 1838 | gm. Jakubów                 |
| 1839 | gm. Kruszyna                |
| 1840 | gm. Nowe Ostrowy            |
| 1841 | gm. Pokój                   |
| 1842 | gm. Ceków-Kolonia           |
| 1843 | gm. Kartuzy                 |
| 1844 | gm. Wo?czyn                 |
| 1845 | gm. Z?otów                  |
| 1846 | gm. Tychowo                 |
| 1847 | gm. Pionki                  |
| 1848 | gm. ?agiewniki              |
| 1849 | gm. Rac?awice               |
| 1850 | gm. Wola Uhruska            |
| 1851 | gm. Stryszawa               |
| 1852 | gm. Wisznia Ma?a            |
| 1853 | gm. Gaszowice               |
| 1854 | gm. Miros?awiec             |
| 1855 | gm. Mi?ki                   |
| 1856 | gm. Koma?cza                |
| 1857 | m. Zawidów                  |
| 1858 | gm. Pruszcz Gda?ski         |
| 1859 | gm. Byczyna                 |
| 1860 | gm. M?ynary                 |
| 1861 | gm. Przybiernów             |
| 1862 | gm. Tuplice                 |
| 1863 | gm. W?sosz                  |
| 1864 | gm. Sokó?ka                 |
| 1865 | m. S?awno                   |
| 1866 | gm. G?owno                  |
| 1867 | gm. Siemkowice              |
| 1868 | gm. Rokietnica              |
| 1869 | gm. Zembrzyce               |
| 1870 | gm. Lubin                   |
| 1871 | gm. Ciep?owody              |
| 1872 | gm. Gaworzyce               |
| 1873 | gm. Kozy                    |
| 1874 | gm. Obrowo                  |
| 1875 | m. Ko?cierzyna              |
| 1876 | gm. Czorsztyn               |
| 1877 | gm. Pozezdrze               |
| 1878 | m. Wodzis?aw ?l?ski         |
| 1879 | gm. Radziejów               |
| 1880 | gm. Stare Babice            |
| 1881 | m. W?grów                   |
| 1882 | gm. Giza?ki                 |
| 1883 | gm. Pyrzyce                 |
| 1884 | gm. Po?aniec                |
| 1885 | gm. S?dziejowice            |
| 1886 | gm. Sk?pe                   |
| 1887 | gm. Skrzyszów               |
| 1888 | gm. Ostrów Wielkopolski     |
| 1889 | gm. Re?ska Wie?             |
| 1890 | gm. Szyd?owiec              |
| 1891 | m. Piechowice               |
| 1892 | gm. Przeworsk               |
| 1893 | gm. Przem?t                 |
| 1894 | gm. Pacyna                  |
| 1895 | gm. Rychwa?                 |
| 1896 | gm. Gruta                   |
| 1897 | gm. Lubomino                |
| 1898 | gm. Tymbark                 |
| 1899 | m. Radymno                  |
| 1900 | m. Reda                     |
| 1901 | gm. Bobolice                |
| 1902 | gm. So?nie                  |
| 1903 | gm. Duszniki                |
| 1904 | gm. Mykanów                 |
| 1905 | gm. Grajewo                 |
| 1906 | gm. Choce?                  |
| 1907 | gm. Strumie?                |
| 1908 | gm. Wasilków                |
| 1909 | gm. N?dza                   |
| 1910 | gm. Strzegom                |
| 1911 | gm. Br?szewice              |
| 1912 | gm. Rudniki                 |
| 1913 | gm. P?oniawy-Bramura        |
| 1914 | gm. Mi?czyn                 |
| 1915 | gm. Fa?ków                  |
| 1916 | gm. Klimontów               |
| 1917 | gm. Inow?ódz                |
| 1918 | gm. Brze?nio                |
| 1919 | gm. Skórcz                  |
| 1920 | gm. Kowala                  |
| 1921 | gm. Wojciechów              |
| 1922 | gm. Batorz                  |
| 1923 | gm. Wojciechowice           |
| 1924 | gm. Gielniów                |
| 1925 | gm. Mirów                   |
| 1926 | gm. Bobowo                  |
| 1927 | gm. Stromiec                |
| 1928 | gm. Borów                   |
| 1929 | gm. Chynów                  |
| 1930 | gm. Winnica                 |
| 1931 | gm. B??dów                  |
| 1932 | gm. Chotcza                 |
| 1933 | gm. Nowy Wi?nicz            |
| 1934 | gm. Radomsko                |
| 1935 | gm. Harasiuki               |
| 1936 | gm. Borowie                 |
| 1937 | gm. Trzciana                |
| 1938 | gm. Stara B?otnica          |
| 1939 | gm. Skar?ysko Ko?cielne     |
| 1940 | gm. Gózd                    |
| 1941 | gm. Jednoro?ec              |
| 1942 | gm. Lubichowo               |
| 1943 | gm. Serniki                 |
| 1944 | gm. Odrzywó?                |
| 1945 | gm. Potok Wielki            |
| 1946 | gm. Sobienie-Jeziory        |
| 1947 | gm. Tu?owice                |
| 1948 | gm. Wielkie Oczy            |
| 1949 | gm. Dobrze? Wielki          |
| 1950 | gm. M?ynarze                |
| 1951 | gm. Annopol                 |
| 1952 | gm. Lubasz                  |
| 1953 | gm. Murów                   |
| 1954 | gm. Bia?opole               |
| 1955 | gm. Wr?czyca Wielka         |
| 1956 | gm. ?migród                 |
| 1957 | gm. Skarszewy               |
| 1958 | gm. Zgorzelec               |
| 1959 | gm. Solina                  |
| 1960 | gm. Mi?sk Mazowiecki        |
| 1961 | gm. Wróblew                 |
| 1962 | gm. U?cie Gorlickie         |
| 1963 | gm. Sierpc                  |
| 1964 | gm. Je?ów Sudecki           |
| 1965 | gm. Chojnów                 |
| 1966 | gm. Cyców                   |
| 1967 | gm. Budziszewice            |
| 1968 | gm. ?winna                  |
| 1969 | gm. Bystra-Sidzina          |
| 1970 | gm. Po?wi?tne               |
| 1971 | gm. Jawornik Polski         |
| 1972 | gm. Zarzecze                |
| 1973 | gm. Luba?                   |
| 1974 | gm. Repki                   |
| 1975 | gm. ?ochów                  |
| 1976 | gm. Józefów nad Wis??       |
| 1977 | gm. Sejny                   |
| 1978 | gm. Rajgród                 |
| 1979 | gm. D?browa Zielona         |
| 1980 | gm. Koprzywnica             |
| 1981 | gm. Dzierzgowo              |
| 1982 | gm. Siemie?                 |
| 1983 | gm. Wysokie Mazowieckie     |
| 1984 | gm. Ceranów                 |
| 1985 | gm. Rypin                   |
| 1986 | gm. Burzenin                |
| 1987 | gm. Stoczek ?ukowski        |
| 1988 | gm. Sterdy?                 |
| 1989 | gm. Wodzis?aw               |
| 1990 | gm. Skrwilno                |
| 1991 | gm. Wierzchlas              |
| 1992 | gm. Trzydnik Du?y           |
| 1993 | gm. Sosnowica               |
| 1994 | gm. Zwierzyniec             |
| 1995 | gm. Topólka                 |
| 1996 | gm. Zapolice                |
| 1997 | gm. Wilczyce                |
| 1998 | gm. Stare Kurowo            |
| 1999 | gm. Gozdowo                 |
| 2000 | gm. Klwów                   |
| 2001 | gm. Bukowsko                |
| 2002 | gm. Goszczanów              |
| 2003 | gm. Rybczewice              |
| 2004 | gm. Grabów                  |
| 2005 | gm. Kamionka Wielka         |
| 2006 | gm. Jab?onka                |
| 2007 | gm. Borzechów               |
| 2008 | gm. Czerwin                 |
| 2009 | gm. P?o?nica                |
| 2010 | gm. Sztabin                 |
| 2011 | gm. ?abowa                  |
| 2012 | gm. Krzczonów               |
| 2013 | gm. Stary Luboty?           |
| 2014 | gm. U?cimów                 |
| 2015 | gm. Bia?y Dunajec           |
| 2016 | gm. Zebrzydowice            |
| 2017 | gm. Zagrodno                |
| 2018 | gm. Siennica Ró?ana         |
| 2019 | gm. Grabowo                 |
| 2020 | gm. Dubienka                |
| 2021 | gm. Tereszpol               |
| 2022 | gm. Szudzia?owo             |
| 2023 | gm. ??cko                   |
| 2024 | gm. Nowodwór                |
| 2025 | gm. Rutka-Tartak            |
| 2026 | gm. Irz?dze                 |
| 2027 | gm. Ska?a                   |
| 2028 | gm. ?egocina                |
| 2029 | gm. Liw                     |
| 2030 | gm. Byto?                   |
| 2031 | gm. Iwanowice               |
| 2032 | gm. Olszewo-Borki           |
| 2033 | gm. Pi?tek                  |
| 2034 | gm. Pa?ecznica              |
| 2035 | gm. Ciechanów               |
| 2036 | gm. ?aziska                 |
| 2037 | gm. Purda                   |
| 2038 | gm. Obrazów                 |
| 2039 | gm. Wi?ajny                 |
| 2040 | gm. Lipowa                  |
| 2041 | gm. Kluczewsko              |
| 2042 | gm. Pokrzywnica             |
| 2043 | gm. Dwikozy                 |
| 2044 | gm. ??ki Szlacheckie        |
| 2045 | gm. Cisna                   |
| 2046 | gm. Bulkowo                 |
| 2047 | gm. B?dkowo                 |
| 2048 | gm. ?opuszno                |
| 2049 | gm. Wierzbinek              |
| 2050 | gm. Brze?no                 |
| 2051 | gm. Pilica                  |
| 2052 | gm. ??czyca                 |
| 2053 | gm. Krzy?anów               |
| 2054 | gm. Karniewo                |
| 2055 | gm. Rz??nia                 |
| 2056 | gm. Przywidz                |
| 2057 | gm. Trzeszczany             |
| 2058 | gm. ?ary                    |
| 2059 | gm. S?upia (J?drzejowska)   |
| 2060 | gm. Sm?towo Graniczne       |
| 2061 | gm. Sosnówka                |
| 2062 | gm. Grudzi?dz               |
| 2063 | gm. Su?ów                   |
| 2064 | gm. Suszec                  |
| 2065 | gm. P?u?nica                |
| 2066 | gm. Nowe Miasto Lubawskie   |
| 2067 | gm. Rudna                   |
| 2068 | gm. Ko?aczkowo              |
| 2069 | gm. Adamówka                |
| 2070 | gm. Jod?owa                 |
| 2071 | gm. ?wiekatowo              |
| 2072 | gm. Wilczyn                 |
| 2073 | gm. Wola Mys?owska          |
| 2074 | gm. Chodów                  |
| 2075 | gm. Stubno                  |
| 2076 | gm. L?dek                   |
| 2077 | gm. Czastary                |
| 2078 | gm. Ostrowite               |
| 2079 | gm. ?winice Warckie         |
| 2080 | gm. Lasowice Wielkie        |
| 2081 | gm. Sokolniki               |
| 2082 | gm. ??ka Opatowska          |
| 2083 | gm. Lewin Brzeski           |
| 2084 | gm. Dzierzgo?               |
| 2085 | gm. Brodnica                |
| 2086 | gm. Przewóz                 |
| 2087 | gm. Deszczno                |
| 2088 | gm. Zawady                  |
| 2089 | gm. Wierzchowo              |
| 2090 | gm. Bledzew                 |
| 2091 | gm. Drawsko                 |
| 2092 | gm. Czarnków                |
| 2093 | gm. Krzeszyce               |
| 2094 | gm. So?no                   |
| 2095 | gm. Siedlisko               |
| 2096 | gm. Ryma?                   |
| 2097 | gm. Szczaniec               |
| 2098 | gm. Radzi?ów                |
| 2099 | m. Górowo I?aweckie         |
| 2100 | gm. Ko?aki Ko?cielne        |
| 2101 | gm. Konarzyny               |
| 2102 | gm. Stare Czarnowo          |
| 2103 | gm. Bielany                 |
| 2104 | gm. Wierzbno                |
| 2105 | gm. Bielice                 |
| 2106 | gm. W?oszakowice            |
| 2107 | gm. Sadlinki                |
| 2108 | gm. Try?cza                 |
| 2109 | gm. Stary Dzików            |
| 2110 | gm. Jaworzyna ?l?ska        |
| 2111 | gm. Kwilcz                  |
| 2112 | gm. Dolsk                   |
| 2113 | gm. Orzysz                  |
| 2114 | gm. Miedzichowo             |
| 2115 | gm. P?powo                  |
| 2116 | gm. Lipnica                 |
| 2117 | gm. Tarnówka                |
| 2118 | gm. W?wolnica               |
| 2119 | gm. Lutocin                 |
| 2120 | gm. Imielno                 |
| 2121 | gm. Serock                  |
| 2122 | gm. Stoczek                 |
| 2123 | gm. Mielec                  |
| 2124 | gm. Izbica                  |
| 2125 | gm. Jarczów                 |
| 2126 | gm. ?wi?ciechowa            |
| 2127 | gm. Mi?kinia                |
| 2128 | gm. ?wierczów               |
| 2129 | gm. Bia?a Piska             |
| 2130 | m. Polanica-Zdrój           |
| 2131 | gm. Grodziec                |
| 2132 | gm. Stoszowice              |
| 2133 | gm. Godzianów               |
| 2134 | gm. Gomunice                |
| 2135 | gm. Dmosin                  |
| 2136 | gm. Dobro?                  |
| 2137 | gm. Skierniewice            |
| 2138 | gm. Czerwi?sk nad Wis??     |
| 2139 | gm. Domaszowice             |
| 2140 | gm. Leoncin                 |
| 2141 | gm. Mycielin                |
| 2142 | gm. Susz                    |
| 2143 | gm. Braniewo                |
| 2144 | gm. Gr?bów                  |
| 2145 | gm. Buczkowice              |
| 2146 | gm. Janowo                  |
| 2147 | gm. ?wiedziebnia            |
| 2148 | gm. Z?awie? Wielka          |
| 2149 | gm. Nowe Piekuty            |
| 2150 | gm. Przeciszów              |
| 2151 | gm. Kamienica               |
| 2152 | m. Mszana Dolna             |
| 2153 | gm. Che?m ?l?ski            |
| 2154 | m. Marki                    |
| 2155 | gm. S?opnice                |
| 2156 | gm. W?oc?awek               |
| 2157 | gm. Kobylnica               |
| 2158 | gm. Trzebiel                |
| 2159 | gm. Ro?wienica              |
| 2160 | gm. Mochowo                 |
| 2161 | gm. Garwolin                |
| 2162 | gm. Osina                   |
| 2163 | gm. Ciechocin               |
| 2164 | gm. Czernica                |
| 2165 | gm. Che?mno                 |
| 2166 | gm. Szlichtyngowa           |
| 2167 | gm. Lubycza Królewska       |
| 2168 | gm. Platerówka              |
| 2169 | gm. Mikstat                 |
| 2170 | gm. Ro?ciszewo              |
| 2171 | gm. Krotoszyce              |
| 2172 | gm. Czernikowo              |
| 2173 | gm. Dobroszyce              |
| 2174 | gm. Mniów                   |
| 2175 | gm. Baboszewo               |
| 2176 | gm. Bia?ogard               |
| 2177 | gm. Pe?czyce                |
| 2178 | gm. Janowiec Ko?cielny      |
| 2179 | gm. Turek                   |
| 2180 | gm. Rokitno                 |
| 2181 | gm. Obsza                   |
| 2182 | gm. Kaw?czyn                |
| 2183 | gm. Szemud                  |
| 2184 | gm. Kijewo Królewskie       |
| 2185 | gm. Rychliki                |
| 2186 | gm. Lubiewo                 |
| 2187 | gm. Fabianki                |
| 2188 | gm. ?wierzno                |
| 2189 | gm. Bia?y Bór               |
| 2190 | gm. Obrzycko                |
| 2191 | gm. Ch??no                  |
| 2192 | gm. Golub-Dobrzy?           |
| 2193 | gm. Z?otniki Kujawskie      |
| 2194 | gm. Pi?tnica                |
| 2195 | gm. P?o?sk                  |
| 2196 | gm. Wielichowo              |
| 2197 | m. Pi?awa Górna             |
| 2198 | gm. Wijewo                  |
| 2199 | gm. Laskowa                 |
| 2200 | gm. Maków                   |
| 2201 | gm. Gniezno                 |
| 2202 | gm. Dar?owo                 |
| 2203 | gm. Czosnów                 |
| 2204 | gm. Turo?l                  |
| 2205 | gm. Ustronie Morskie        |
| 2206 | gm. Sadkowice               |
| 2207 | gm. Rzeku?                  |
| 2208 | gm. Papowo Biskupie         |
| 2209 | gm. Suchy D?b               |
| 2210 | gm. Kobierzyce              |
| 2211 | gm. Wyszki                  |
| 2212 | m. Sulmierzyce              |
| 2213 | gm. ?wierklany              |
| 2214 | gm. Brudzew                 |
| 2215 | gm. Dziemiany               |
| 2216 | gm. Naruszewo               |
| 2217 | gm. Miasteczko Kraje?skie   |
| 2218 | gm. Gardeja                 |
| 2219 | gm. Sadki                   |
| 2220 | gm. Kamie?                  |
| 2221 | m. Szczyrk                  |
| 2222 | gm. Istebna                 |
| 2223 | m. Sulejówek                |
| 2224 | gm. Milówka                 |
| 2225 | m. Puszczykowo              |
| 2226 | gm. Twardogóra              |
| 2227 | gm. Zdu?ska Wola            |
| 2228 | gm. Zgierz                  |
| 2229 | gm. Bia?aczów               |
| 2230 | gm. B?a?owa                 |
| 2231 | gm. Cybinka                 |
| 2232 | gm. G?uchów                 |
| 2233 | gm. K?trzyn                 |
| 2234 | gm. Dobryszyce              |
| 2235 | gm. Wi?niewo                |
| 2236 | gm. Rawa Mazowiecka         |
| 2237 | gm. Zalewo                  |
| 2238 | gm. Mr?gowo                 |
| 2239 | gm. Brochów                 |
| 2240 | gm. Z?oczew                 |
| 2241 | gm. Chlewiska               |
| 2242 | gm. Mniszków                |
| 2243 | gm. Pabianice               |
| 2244 | gm. Lubawa                  |
| 2245 | gm. Bytom Odrza?ski         |
| 2246 | gm. Górno                   |
| 2247 | gm. Szczerców               |
| 2248 | gm. P?oskinia               |
| 2249 | gm. Skoroszyce              |
| 2250 | gm. Ksi?? Wielkopolski      |
| 2251 | gm. Ch?opice                |
| 2252 | gm. Cieszków                |
| 2253 | gm. Tr?bki Wielkie          |
| 2254 | gm. Ko?biel                 |
| 2255 | gm. Dobrcz                  |
| 2256 | gm. Domanice                |
| 2257 | gm. Trawniki                |
| 2258 | gm. Drzycim                 |
| 2259 | gm. Dubicze Cerkiewne       |
| 2260 | gm. Nowa Brze?nica          |
| 2261 | gm. Dzierz??nia             |
| 2262 | gm. Stryszów                |
| 2263 | gm. W?pielsk                |
| 2264 | gm. Sochaczew               |
| 2265 | gm. Giby                    |
| 2266 | gm. Dominowo                |
| 2267 | gm. Kisielice               |
| 2268 | gm. Kuczbork-Osada          |
| 2269 | gm. Rutki                   |
| 2270 | gm. Korytnica               |
| 2271 | gm. Sypniewo                |
| 2272 | gm. Wojcieszków             |
| 2273 | gm. Niwiska                 |
| 2274 | gm. Jejkowice               |
| 2275 | gm. Nowa S?upia             |
| 2276 | gm. Tucz?py                 |
| 2277 | gm. Ko?o                    |
| 2278 | gm. Nowa Sucha              |
| 2279 | gm. Opinogóra Górna         |
| 2280 | gm. Ojrze?                  |
| 2281 | gm. Lubie?                  |
| 2282 | gm. Malechowo               |
| 2283 | gm. Le?na Podlaska          |
| 2284 | gm. Potok Górny             |
| 2285 | gm. ?yse                    |
| 2286 | gm. Lipowiec Ko?cielny      |
| 2287 | gm. Banie Mazurskie         |
| 2288 | gm. Daszyna                 |
